company,company_website,contact_url,contact_type,email,is_generic,evidence,source
Hauff-Technik,https://www.hauff-technik.de/,https://www.hauff-technik.de/unternehmen/was-uns-ausmacht,other,,,contact page discovered (no email found),company_site
Les Films d’Argile,http://www.lesfilmsdargile.fr/,http://www.lesfilmsdargile.fr/contact/,contact,contact@lesfilmsdargile.fr,True,"ntact</h1> --> </div> <div class=""troiscolonnes""> <p><b>contact@lesfilmsdargile.fr</b></p> <p>&nbsp;</p> <p><a href=""tel:0951980413"">09 51 98 ",company_site
Les Films d’Argile,http://www.lesfilmsdargile.fr/,http://www.lesfilmsdargile.fr/un-soir-de-mars/,investor_relations,,,contact page discovered (no email found),company_site
Les Films d’Argile,http://www.lesfilmsdargile.fr/,http://www.lesfilmsdargile.fr/deux-histoires-damour/,investor_relations,,,contact page discovered (no email found),company_site
Les Films d’Argile,http://www.lesfilmsdargile.fr/,http://www.lesfilmsdargile.fr/un-violent-desir-de-bonheur/,investor_relations,,,contact page discovered (no email found),company_site
Les Films d’Argile,http://www.lesfilmsdargile.fr/,http://www.lesfilmsdargile.fr/le-sentier-des-asphodeles-un-walkabout-breton/,other,,,contact page discovered (no email found),company_site
Sailcoop,https://www.sailcoop.fr/fr/,https://www.sailcoop.fr/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.9,press,,,contact page discovered (no email found),company_site
Sailcoop,https://www.sailcoop.fr/fr/,https://www.sailcoop.fr/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,press,,,contact page discovered (no email found),company_site
Landei Produktion,https://www.landeinet.de/,https://www.landeinet.de/,other,info@landeinet.de,True,"nbsp; &nbsp;+ 49 (0) 7732 970441<br /><br /><a href=""mailto:info@landeinet.de"">info@landeinet.de</a></p> <p>&nbsp;</p> <p><a href=""/imp",company_site
Landei Produktion,https://www.landeinet.de/,https://www.landeinet.de/impressum.html,press,info@landeinet.de,True,"nbsp; &nbsp;+ 49 (0) 7732 970441<br /><br /><a href=""mailto:info@landeinet.de"">info@landeinet.de</a></p></div> <div class=""clear""></d",company_site
Landei Produktion,https://www.landeinet.de/,https://www.landeinet.de/studio/jobs.html,careers,info@landeinet.de,True,"nbsp; &nbsp;+ 49 (0) 7732 970441<br /><br /><a href=""mailto:info@landeinet.de"">info@landeinet.de</a></p></div> <div class=""clear""></d",company_site
Landei Produktion,https://www.landeinet.de/,https://www.landeinet.de/templates/landei/css/media-queries.css,press,,,contact page discovered (no email found),company_site
Landei Produktion,https://www.landeinet.de/,https://www.landeinet.de/kontakt-tonstudio-filmproduktionen-radolfzell-konstanz.html,press,info@landeinet.de,True,"nbsp; &nbsp;+ 49 (0) 7732 970441<br /><br /><a href=""mailto:info@landeinet.de"">info@landeinet.de</a></p></div> <div class=""clear""></d",company_site
Exuvie,https://exuvie.fr/,https://exuvie.fr/contact-exuvie/,press,presse@exuvie.fr,True,"ng>Ecrivez-nous à&nbsp;<a href=""mailto:marketing@exuvie.fr"">presse@exuvie.fr</a>&nbsp;pour toute information utile.</p> <p class=""has",company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr,other,info@galeriezlotowski.fr,True,"r> 75006 Paris - France<br> Tél. : +33 (0)1 43 26 93 94<br> info@galeriezlotowski.fr </p> </div></section> </div> <div class=""three col",company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr/foires/,investor_relations,info@galeriezlotowski.fr,True,"r> 75006 Paris - France<br> Tél. : +33 (0)1 43 26 93 94<br> info@galeriezlotowski.fr </p> </div></section> </div> <div class=""three col",company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr/presse/,press,info@galeriezlotowski.fr,True,"r> 75006 Paris - France<br> Tél. : +33 (0)1 43 26 93 94<br> info@galeriezlotowski.fr </p> </div></section> </div> <div class=""three col",company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr/contact/,contact,info@galeriezlotowski.fr,True,""">+33 (0)1 43 26 93 94</a><br/> MAIL. : <a href=""mailto:info@galeriezlotowski.fr"" id=""zlo-mailto-contact"">info@galeriezlotowski.fr</a><br/> ",company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr/wp-content/plugins/sitepress-multilingual-cms/dist/css/blocks/styles.css?ver=4.6.15,press,,,contact page discovered (no email found),company_site
Galerie Zlotowski,http://www.galeriezlotowski.fr,http://www.galeriezlotowski.fr/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.min.css?ver=1,press,,,contact page discovered (no email found),company_site
Pepe Chicken,https://www.pepechicken.fr,https://www.pepechicken.fr/decouvrir/,investor_relations,,,contact page discovered (no email found),company_site
Pepe Chicken,https://www.pepechicken.fr,https://www.pepechicken.fr/mentions-legales/,legal,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/support/contact,support,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/studios/68417bb3f28c79e121ac9163/airerose,investor_relations,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/studios/68417baff28c79e121ac7f5b/desire-films,investor_relations,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/porn-movie/elite/9009/histoires-vraies-ma-vie-libertine,investor_relations,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/porn-movie/elite/6904d9e800475a23e8377290/baiseuses-confirmees,investor_relations,,,contact page discovered (no email found),company_site
Jacquie et Michel,https://www.jacquieetmichel.fr/,https://www.jacquieetmichel.fr/fr/porn-movie/elite/6960feff6c8bab76c6499724/elles-se-font-plaisir,investor_relations,,,contact page discovered (no email found),company_site
SeDomicilier,https://sedomicilier.fr/,https://sedomicilier.fr/presse,press,presse@sedomicilier.com,True,"text-weight-semibold has-text-decoration-none"" href=""mailto:presse@sedomicilier.com"">presse@sedomicilier.fr</a></div></div></div></div><div cla",company_site
SeDomicilier,https://sedomicilier.fr/,https://sedomicilier.fr/presse,press,presse@sedomicilier.fr,True,"text-decoration-none"" href=""mailto:presse@sedomicilier.com"">presse@sedomicilier.fr</a></div></div></div></div><div class=""section pt-8""><div c",company_site
SeDomicilier,https://sedomicilier.fr/,https://sedomicilier.fr/etre-contacte,contact,,,contact page discovered (no email found),company_site
SeDomicilier,https://sedomicilier.fr/,https://sedomicilier.fr/fiches-pratiques/actualites/reformes-legales,press,,,contact page discovered (no email found),company_site
SeDomicilier,https://sedomicilier.fr/,https://sedomicilier.fr/fiches-pratiques/domiciliation/tout-savoir-sur-la-domiciliation,investor_relations,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/about/careers,careers,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/clearing/about,other,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/csd/about/careers,careers,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/csd/oslo/about-us,other,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/investor-relations,investor_relations,,,contact page discovered (no email found),company_site
Euronext,https://www.euronext.com/,https://www.euronext.com/en/about/media-centre,press,mediateam@euronext.com,True,vited to contact the Euronext Media Team via email at <a><u>mediateam@euronext.com</u></a><u>.</u></p> </div> </div> </d,company_site
Opel,https://www.opel.com/,https://www.opel.com/tools/legal-notice.html,legal,,,contact page discovered (no email found),company_site
Opel,https://www.opel.com/,https://www.opel.com/etc.clientlibs/mars/components/media/tiled_gallery/clientlibs/site.min.css,press,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/contact/,contact,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/contact/nous-rejoindre/,contact,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/contact/nous-contacter/,contact,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/formulaires-de-contact/,investor_relations,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/contact/ou-nous-trouver/,contact,,,contact page discovered (no email found),company_site
Q847141,https://trenitalia.fr/,https://trenitalia.fr/informations/espace-presse/,press,,,contact page discovered (no email found),company_site
librairie Diderot,https://librairiediderot.wordpress.com,https://librairiediderot.wordpress.com,investor_relations,librairie.diderot@orange.fr,True,"6 03 </span></div><div class=""confit-email""><a href=""mailto:librairie.diderot@orange.fr"">librairie.diderot@orange.fr</a></div><div class=""confit-ho",company_site
librairie Diderot,https://librairiediderot.wordpress.com,https://librairiediderot.wordpress.com/category/on-la-lu/romans-noir/,investor_relations,librairie.diderot@orange.fr,True,"6 03 </span></div><div class=""confit-email""><a href=""mailto:librairie.diderot@orange.fr"">librairie.diderot@orange.fr</a></div><div class=""confit-ho",company_site
librairie Diderot,https://librairiediderot.wordpress.com,https://librairiediderot.wordpress.com/les-amis-de-la-librairie-diderot/,investor_relations,librairie.diderot@orange.fr,True,"6 03 </span></div><div class=""confit-email""><a href=""mailto:librairie.diderot@orange.fr"">librairie.diderot@orange.fr</a></div><div class=""confit-ho",company_site
librairie Diderot,https://librairiediderot.wordpress.com,https://librairiediderot.wordpress.com/category/les-amis-de-la-librairie-diderot/,investor_relations,librairie.diderot@orange.fr,True,ssous. N&rsquo;hésitez pas à nous contacter à la librairie (librairie.diderot@orange.fr). Vous avez jusqu&rsquo;au 31 décembre pour nous envoyer vo,company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/contact-us/where-to-buy,contact,,,contact page discovered (no email found),company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/product-table/pressure-sensors,press,,,contact page discovered (no email found),company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/products/wireless-connectivity,investor_relations,,,contact page discovered (no email found),company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/product-table/airoc-connected-mcu,investor_relations,,,contact page discovered (no email found),company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/product-table/contactless-memories,press,,,contact page discovered (no email found),company_site
Infineon Technologies,https://www.infineon.com/cms/de/,https://www.infineon.com/product-table/wireless-charging-ics,investor_relations,,,contact page discovered (no email found),company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/,investor_relations,hello@whydobirds.de,True," Â Â +49 â 30 â 555 78 33 74<br/>EÂ Â Â <a href=""mailto:hello@whydobirds.de"" class=""link_flie-text"">hello@whydobirds.de</a></div></div>",company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/team,investor_relations,hello@whydobirds.de,True," Â Â +49 â 30 â 555 78 33 74<br/>EÂ Â Â <a href=""mailto:hello@whydobirds.de"" class=""link_flie-text"">hello@whydobirds.de</a></div></div>",company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/jobs,investor_relations,hello@whydobirds.de,True," Â Â +49 â 30 â 555 78 33 74<br/>EÂ Â Â <a href=""mailto:hello@whydobirds.de"" class=""link_flie-text"">hello@whydobirds.de</a></div></div>",company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/kontakt,investor_relations,hello@whydobirds.de,True,"a href=""mailto:post@whydobirds.de"" class=""social_text_link"">hello@whydobirds.de<br/><br/></a><span class=""titel_descript"">Jobs</span><br/>W",company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/impressum,investor_relations,hello@whydobirds.de,True," Â Â +49 â 30 â 555 78 33 74<br/>EÂ Â Â <a href=""mailto:hello@whydobirds.de"" class=""link_flie-text"">hello@whydobirds.de</a></div></div>",company_site
why do birds,https://www.whydobirds.de/,https://www.whydobirds.de/cases/team-d-motion-branding,investor_relations,hello@whydobirds.de,True," Â Â +49 â 30 â 555 78 33 74<br/>EÂ Â Â <a href=""mailto:hello@whydobirds.de"" class=""link_flie-text"">hello@whydobirds.de</a></div></div>",company_site
Deutsche Werkstätten Hellerau,http://www.dwh.de/,http://www.dwh.de/kontakt,contact,,,contact page discovered (no email found),company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/kontakt,contact,info@delius-klasing.de,True,"1 559955</div> <div class=""email"">E-Mail: <a href=""mailto:info@delius-klasing.de"">info@delius-klasing.de</a></div> </div> </div> ",company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/impressum.html,press,info@klambt.de,True,": +49 - 62 32 / 3 10 - 2 92<br>E-Mail:&nbsp;<a href=""mailto:info@klambt.de"">info@klambt.de</a></p><p><strong>Geschäftsführer:</strong>",company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/pressemitteilungen,press,,,contact page discovered (no email found),company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/unternehmen/historie-43.html,other,,,contact page discovered (no email found),company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/unternehmen/standort-speyer.html,other,info@klambt.de,True,"0 - 2 92</div> <div class=""email"">E-Mail: <a href=""mailto:info@klambt.de"">info@klambt.de</a></div> </div><div class=""block""><stro",company_site
Mediengruppe Klambt,http://www.klambt.de/,http://www.klambt.de/media-sales/media-sales-239.html,press,,,contact page discovered (no email found),company_site
Olam Group Limited,https://www.olamgroup.com,https://www.olamgroup.com/contactus.html,investor_relations,ir@olamnet.com,True,"rget=""#contact_popup"" class=""contact-us--link olam-text-p3"">ir@olamnet.com</a> </div> <div class=""contact-us-phone""> <i c",company_site
Olam Group Limited,https://www.olamgroup.com,https://www.olamgroup.com/contactus.html,press,media@olamnet.com,True,"rget=""#contact_popup"" class=""contact-us--link olam-text-p3"">media@olamnet.com</a> </div> <div class=""contact-us-phone""> <i c",company_site
librairie Goyard,https://www.librairie-goyard-nimes.fr/,https://www.librairie-goyard-nimes.fr/,investor_relations,librairie.goyard@librairie-goyard-nimes.fr,True,"ez vous nous contacter également par mail : <a href=""mailto:librairie.goyard@librairie-goyard-nimes.fr"">librairie.goyard@librairie-goyard-nimes.fr</a><br />Nous t",company_site
librairie Goyard,https://www.librairie-goyard-nimes.fr/,https://www.librairie-goyard-nimes.fr/,investor_relations,librairie.goyard@free.fr,True,"""> <div class=""et_pb_main_blurb_image""><a href=""mailto:librairie.goyard@free.fr""><span class=""et_pb_image_wrap""><span class=""et-waypoint et",company_site
librairie Goyard,https://www.librairie-goyard-nimes.fr/,https://www.librairie-goyard-nimes.fr/mentions-legales/,investor_relations,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/support,support,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/careers,careers,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/newsroom,press,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/products/plm-express,press,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/about/company/contact-information,contact,,,contact page discovered (no email found),company_site
Dassault Systèmes,https://www.3ds.com/,https://www.3ds.com/about/company/what-is-dassault-systemes,other,,,contact page discovered (no email found),company_site
ContentView GmbH,https://contentview.de/,https://contentview.de/,other,info@contentview.de,True,"div class=""animated anim50""> <a href=""mailto:info@contentview.de"" target=""_blank""> <svg version=""1.1"" id=""E",company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/,contact,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/category/loisirs/,investor_relations,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/mentions-legales/,legal,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/category/tertiaire/,investor_relations,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/mediatheque-de-moelan-sur-mer/,press,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/restaurant-scolaire-de-barbatre/,investor_relations,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Bleher architectes,http://bleher-architectes.com/,http://bleher-architectes.com/lycee-kerplouz-manoir-de-kerplouz/,investor_relations,contact@bleher-architectes.com,True, <p>Tel # 02.97.42.21.44</p> <p>Mail # contact@bleher-architectes.com</p> </div> ,company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/ir/,investor_relations,,,contact page discovered (no email found),company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/ir/cg/,investor_relations,,,contact page discovered (no email found),company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/ir/faq/,investor_relations,,,contact page discovered (no email found),company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/contact/,contact,,,contact page discovered (no email found),company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/ir/event/,investor_relations,,,contact page discovered (no email found),company_site
Tamron,https://www.tamron.com/,https://www.tamron.com/global/ir/finance/,investor_relations,,,contact page discovered (no email found),company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de,other,info@orgelbau-mueller.de,True," <strong>Kontakt:</strong> </p> <p> E-Mail: <a href=""mailto:info@orgelbau-mueller.de"">info@orgelbau-mueller.de</a><br> Telefon: 06754 963869<br>",company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/team,other,info@orgelbau-mueller.de,True," <strong>Kontakt:</strong> </p> <p> E-Mail: <a href=""mailto:info@orgelbau-mueller.de"">info@orgelbau-mueller.de</a><br> Telefon: 06754 963869<br>",company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/kontakt,contact,info@orgelbau-mueller.de,True," <strong>Kontakt:</strong> </p> <p> E-Mail: <a href=""mailto:info@orgelbau-mueller.de"">info@orgelbau-mueller.de</a><br> Telefon: 06754 963869<br>",company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/impressum,press,info@orgelbau-mueller.de,True," <strong>Kontakt:</strong> </p> <p> E-Mail: <a href=""mailto:info@orgelbau-mueller.de"">info@orgelbau-mueller.de</a><br> Telefon: 06754 963869<br>",company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/files/website/Bilder/Startseite/das-team-und-unsere-werkstatt-01.jpg,other,,,contact page discovered (no email found),company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/files/website/Bilder/Startseite/das-team-und-unsere-werkstatt-04.jpg,other,,,contact page discovered (no email found),company_site
Orgelbau Rainer Müller,https://www.orgelbau-mueller.de,https://www.orgelbau-mueller.de/files/website/Bilder/Startseite/das-team-und-unsere-werkstatt%20jpg-05.jpg,other,,,contact page discovered (no email found),company_site
Armor,https://www.armor-group.com/fr,https://www.armor-group.com/contact,contact,,,contact page discovered (no email found),company_site
Armor,https://www.armor-group.com/fr,https://www.armor-group.com/mentions-legales,legal,contact@armor-group.com,True,"social : 20 rue Chevreul, 44100 Nantes, France.<br> Email : contact@armor-group.com - Tél. : +33 (0)2 40 38 40 00<br> Numéro de TVA intracommun",company_site
Armor,https://www.armor-group.com/fr,https://www.armor-group.com/engagements/economie-circulaire,investor_relations,,,contact page discovered (no email found),company_site
Armor,https://www.armor-group.com/fr,https://www.armor-group.com/armorgroup/services-consommables-dimpression,press,,,contact page discovered (no email found),company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/werkstatt/team/,other,,,contact page discovered (no email found),company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/common/info/kontakt.html,contact,,,contact page discovered (no email found),company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/common/info/impressum.html,press,,,contact page discovered (no email found),company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/werkstatt/firmengeschichte/,investor_relations,,,contact page discovered (no email found),company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/assets/downloads/peters_kirchen_2026_mit-cover.pdf,investor_relations,info@rebsch-photographie.de,True,"ore:CiTelWork=""0176/38579968"" Iptc4xmpCore:CiEmailWork=""info@rebsch-photographie.de"" Iptc4xmpCore:CiUrlWork=""www.heiko-rebsch.fotograf.de""/",company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/assets/downloads/peters_kirchen_2026_mit-cover.pdf,investor_relations,info@euromediahouse.de,True, <rdf:Seq> <rdf:li>EUROMEDIAHOUSE Manfred Zimmermann info@euromediahouse.de</rdf:li> </rdf:Seq> </dc:creator> <dc:rights> ,company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/assets/downloads/peters_kirchen_2026_mit-cover.pdf,investor_relations,info@daniel-poensgen.de,True,"ore:CiTelWork=""+491722133860"" Iptc4xmpCore:CiEmailWork=""info@daniel-poensgen.de"" Iptc4xmpCore:CiUrlWork=""www.daniel-poensgen.de""/> </",company_site
Glasmalerei Peters,http://www.glasmalerei.de,http://www.glasmalerei.de/assets/downloads/peters_kirchen_2026_mit-cover.pdf,investor_relations,info@punctum.net,True,"re:CiTelWork=""0341 70 226 20"" Iptc4xmpCore:CiEmailWork=""info@punctum.net"" Iptc4xmpCore:CiUrlWork=""www.punctum.net""/> </rdf:Des",company_site
Q116345636,https://www.letrainvoyage.fr/,https://www.letrainvoyage.fr/mentions-legales/,legal,contact@letrainvoyage.fr,True,ong>Responsable publication</strong> : Alain Gétraud –&nbsp;contact@letrainvoyage.fr<br>Le responsable publication est une personne physique ou ,company_site
Q116345636,https://www.letrainvoyage.fr/,https://www.letrainvoyage.fr/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=9d1776cbd66a5faf0f006cc16a579b6d,press,,,contact page discovered (no email found),company_site
Q116345636,https://www.letrainvoyage.fr/,https://www.letrainvoyage.fr/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.1,contact,,,contact page discovered (no email found),company_site
Q116345636,https://www.letrainvoyage.fr/,https://www.letrainvoyage.fr/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17,press,,,contact page discovered (no email found),company_site
Kadawittfeldarchitektur,http://www.kadawittfeldarchitektur.de,http://www.kadawittfeldarchitektur.de,press,pr@kwa.ac,True,"ng@kwa.ac"">bewerbung@kwa.ac</a><br /> press <a href=""mailto:pr@kwa.ac"">pr@kwa.ac</a></p> <p>&nbsp;</p> </div> </div> ",company_site
Kadawittfeldarchitektur,http://www.kadawittfeldarchitektur.de,https://www.kadawittfeldarchitektur.de/kontakt/,press,pr@kwa.ac,True,"ng@kwa.ac"">bewerbung@kwa.ac</a><br /> press <a href=""mailto:pr@kwa.ac"">pr@kwa.ac</a></p> <p>&nbsp;</p> </div> </div> ",company_site
Kadawittfeldarchitektur,http://www.kadawittfeldarchitektur.de,https://www.kadawittfeldarchitektur.de/impressum/,press,pr@kwa.ac,True,"ng@kwa.ac"">bewerbung@kwa.ac</a><br /> press <a href=""mailto:pr@kwa.ac"">pr@kwa.ac</a></p> <p>&nbsp;</p> </div> </div> ",company_site
Kadawittfeldarchitektur,http://www.kadawittfeldarchitektur.de,https://www.kadawittfeldarchitektur.de/profil/team/,press,pr@kwa.ac,True,"ng@kwa.ac"">bewerbung@kwa.ac</a><br /> press <a href=""mailto:pr@kwa.ac"">pr@kwa.ac</a></p> <p>&nbsp;</p> </div> </div> ",company_site
Kadawittfeldarchitektur,http://www.kadawittfeldarchitektur.de,https://www.kadawittfeldarchitektur.de/profil/jobs/,press,pr@kwa.ac,True,"ng@kwa.ac"">bewerbung@kwa.ac</a><br /> press <a href=""mailto:pr@kwa.ac"">pr@kwa.ac</a></p> <p>&nbsp;</p> </div> </div> ",company_site
Schlosshotel Kronberg,https://schlosshotel-kronberg.com/,https://schlosshotel-kronberg.com/de/impressum,press,info@hessische-hausstiftung.de,True,/ 701-514</p><p>Fax: + 49 (0) 6173 / 701-544</p><p>E-Mail: info@hessische-hausstiftung.de</p><br/><p>Die Hessische Hausstiftung ist eine Stiftung nac,company_site
TRAMAG,https://tramag.de/,https://tramag.de/kontakt/,contact,,,contact page discovered (no email found),company_site
TRAMAG,https://tramag.de/,https://tramag.de/kontakt/#form,contact,,,contact page discovered (no email found),company_site
TRAMAG,https://tramag.de/,https://tramag.de/impressum/,press,,,contact page discovered (no email found),company_site
TRAMAG,https://tramag.de/,https://tramag.de/unternehmen/news/,other,,,contact page discovered (no email found),company_site
TRAMAG,https://tramag.de/,https://tramag.de/unternehmen/leitbild/,other,,,contact page discovered (no email found),company_site
TRAMAG,https://tramag.de/,https://tramag.de/unternehmen/ueber-uns/,other,,,contact page discovered (no email found),company_site
Herbert Wurlitzer,https://wurlitzerklarinetten.de/?lang=en,https://wurlitzerklarinetten.de/?lang=en,other,info@wurlitzerklarinetten.de,True,"tton_5 et_hover_enabled et_pb_bg_layout_light"" href=""mailto:info@wurlitzerklarinetten.de?subject=Contact%20via%20wurlitzerklarinetten.de"" target=""_b",company_site
Herbert Wurlitzer,https://wurlitzerklarinetten.de/?lang=en,https://wurlitzerklarinetten.de/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.1.1,contact,,,contact page discovered (no email found),company_site
Herbert Wurlitzer,https://wurlitzerklarinetten.de/?lang=en,https://wurlitzerklarinetten.de/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.css?ver=1,press,,,contact page discovered (no email found),company_site
Tchibo,https://www.tchibo.com/,https://www.tchibo.com/de/de/news/press-contact,press,info@tchibo-mobil.de,True,"bo MOBIL Kundenservice.</strong> Per E-Mail <a href=""mailto:info@tchibo-mobil.de""><strong>info@tchibo-mobil.de</strong></a> oder telefonisch",company_site
Pixomondo,http://www.pixomondo.com,http://www.pixomondo.com,investor_relations,enquiries@pixomondo.com,True,"-nav-item header-nav-item--external""> <a href=""mailto:enquiries@pixomondo.com"" data-animation-role=""header-element"">Contact Us</a> <",company_site
Pixomondo,http://www.pixomondo.com,https://www.pixomondo.com/careers,investor_relations,enquiries@pixomondo.com,True,"-nav-item header-nav-item--external""> <a href=""mailto:enquiries@pixomondo.com"" data-animation-role=""header-element"">Contact Us</a> <",company_site
Pixomondo,http://www.pixomondo.com,https://www.pixomondo.com/careers,careers,careers@pixomondo.com,True,""" data-button-type=""primary"" > <a href=""mailto:careers@pixomondo.com"" class=""sqs-block-button-element--medium sqs-button-el",company_site
Deutsche Frühstücksei,http://www.deutsche-fruehstuecksei.de/,http://www.deutsche-fruehstuecksei.de/impressum/,press,,,contact page discovered (no email found),company_site
